1,4,20000000,0.060717
2,4,20000000,0.034470
4,4,20000000,0.034247
8,4,20000000,0.049305
1,4,20000000,0.072678
2,4,20000000,0.040443
4,4,20000000,0.040156
8,4,20000000,0.048784
